Order_ID,Order_Date,Ship_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Sales,Discount_Amount,Net_Sales,Profit,State,Channel,Payment_Method,Order_Status,Customer_Segment
AMZ-2024-00931,2024-06-08,2024-06-11,Toys,Puzzle 1000pc,3,2035.19,0,6105.57,0.0,6105.57,1862.49,West Bengal,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00932,2024-07-14,2024-07-16,Electronics,Power Bank,3,3955.02,10,11865.06,1186.51,10678.55,3200.71,Haryana,Amazon Business,Net Banking,Returned,Prime Member
AMZ-2024-00933,2024-03-18,2024-03-21,Sports,Yoga Mat,1,518.15,5,518.15,25.91,492.24,63.8,Karnataka,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-00934,2024-05-08,2024-05-13,Grocery,Protein Powder,4,182.07,30,728.28,218.48,509.8,115.13,Andhra Pradesh,Amazon Prime,UPI,Delivered,Prime Member
AMZ-2024-00935,2024-01-07,2024-01-10,Electronics,Smart Watch,4,3148.64,10,12594.56,1259.46,11335.1,2391.96,Uttar Pradesh,Amazon Business,EMI,Delivered,B2B
AMZ-2024-00936,2024-12-22,2024-12-27,Home & Kitchen,Vacuum Cleaner,4,6483.94,5,25935.76,1296.79,24638.97,5113.1,Madhya Pradesh,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-00937,2024-05-17,2024-05-18,Beauty,Sunscreen SPF50,3,1086.87,10,3260.61,326.06,2934.55,559.05,Maharashtra,Amazon Prime,Debit Card,Cancelled,Prime Member
AMZ-2024-00938,2024-10-02,2024-10-07,Beauty,Hair Dryer,4,1424.03,15,5696.12,854.42,4841.7,829.71,Andhra Pradesh,Amazon Prime,EMI,Delivered,B2B
AMZ-2024-00939,2024-02-07,2024-02-11,Grocery,Green Tea,2,598.58,15,1197.16,179.57,1017.59,276.04,Rajasthan,Amazon.in,EMI,Delivered,B2C
AMZ-2024-00940,2024-11-15,2024-11-17,Toys,Remote Car,1,1014.0,30,1014.0,304.2,709.8,96.68,Rajasthan,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-00941,2024-12-09,2024-12-12,Clothing,Winter Jacket,1,972.78,10,972.78,97.28,875.5,143.23,Gujarat,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-00942,2024-06-13,2024-06-15,Books,Self Help Guide,3,469.2,30,1407.6,422.28,985.32,277.37,Punjab,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-00943,2024-06-10,2024-06-14,Sports,Running Shoes,4,1969.65,0,7878.6,0.0,7878.6,1390.72,Kerala,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-00944,2024-04-14,2024-04-19,Grocery,Mixed Nuts,3,326.37,10,979.11,97.91,881.2,117.24,Punjab,Amazon Business,Cash on Delivery,Delivered,B2C
AMZ-2024-00945,2024-03-29,2024-04-03,Books,Python Programming,5,586.64,20,2933.2,586.64,2346.56,357.9,Haryana,Amazon.in,EMI,Shipped,B2C
AMZ-2024-00946,2024-01-16,2024-01-21,Home & Kitchen,Air Fryer,1,2071.12,0,2071.12,0.0,2071.12,230.57,Haryana,Amazon Prime,EMI,Delivered,B2C
AMZ-2024-00947,2024-02-13,2024-02-18,Electronics,Smart Watch,3,1351.08,5,4053.24,202.66,3850.58,1002.26,Telangana,Amazon.in,Net Banking,Cancelled,B2B
AMZ-2024-00948,2024-07-25,2024-07-27,Home & Kitchen,Electric Kettle,3,4366.69,0,13100.07,0.0,13100.07,2806.83,Maharashtra,Amazon Global,Debit Card,Returned,Prime Member
AMZ-2024-00949,2024-07-08,2024-07-11,Toys,Puzzle 1000pc,1,890.08,25,890.08,222.52,667.56,132.34,Haryana,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-00950,2024-07-07,2024-07-12,Books,Business Analytics,1,567.47,20,567.47,113.49,453.98,115.22,Andhra Pradesh,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-00951,2024-10-11,2024-10-16,Books,Business Analytics,5,572.1,20,2860.5,572.1,2288.4,476.82,Punjab,Amazon.in,Net Banking,Delivered,Prime Member
AMZ-2024-00952,2024-02-14,2024-02-16,Clothing,Formal Trousers,1,1304.32,5,1304.32,65.22,1239.1,163.1,West Bengal,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00953,2024-03-01,2024-03-05,Electronics,Laptop Stand,1,2988.83,10,2988.83,298.88,2689.95,612.3,Uttar Pradesh,Amazon Prime,Debit Card,Delivered,Prime Member
AMZ-2024-00954,2024-03-11,2024-03-15,Home & Kitchen,Dinner Set,3,1076.62,25,3229.86,807.46,2422.4,600.89,Gujarat,Amazon Business,Credit Card,Delivered,Prime Member
AMZ-2024-00955,2024-10-10,2024-10-13,Grocery,Protein Powder,5,338.76,5,1693.8,84.69,1609.11,203.24,Punjab,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-00956,2024-11-19,2024-11-23,Beauty,Makeup Kit,5,1270.18,25,6350.9,1587.72,4763.18,535.6,Tamil Nadu,Amazon Global,Net Banking,Cancelled,B2C
AMZ-2024-00957,2024-01-30,2024-01-31,Grocery,Mixed Nuts,2,897.68,30,1795.36,538.61,1256.75,213.65,Uttar Pradesh,Amazon Business,Credit Card,Cancelled,Prime Member
AMZ-2024-00958,2024-10-14,2024-10-15,Grocery,Mixed Nuts,1,532.32,0,532.32,0.0,532.32,157.87,Delhi,Amazon.in,Cash on Delivery,Returned,B2C
AMZ-2024-00959,2024-08-13,2024-08-14,Home & Kitchen,Water Purifier,4,5823.2,5,23292.8,1164.64,22128.16,7451.68,Haryana,Amazon Business,Credit Card,Delivered,B2C
AMZ-2024-00960,2024-10-14,2024-10-17,Grocery,Organic Honey,4,888.53,20,3554.12,710.82,2843.3,842.48,Madhya Pradesh,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-00961,2024-11-15,2024-11-20,Grocery,Green Tea,5,203.01,30,1015.05,304.51,710.54,201.21,Karnataka,Amazon Prime,Credit Card,Cancelled,Prime Member
AMZ-2024-00962,2024-07-03,2024-07-07,Clothing,Women's Kurti,1,863.89,10,863.89,86.39,777.5,119.22,Gujarat,Amazon Business,Debit Card,Delivered,B2B
AMZ-2024-00963,2024-09-14,2024-09-16,Electronics,Webcam HD,3,4904.56,10,14713.68,1471.37,13242.31,4406.21,Telangana,Amazon Global,Credit Card,Returned,B2C
AMZ-2024-00964,2024-06-29,2024-06-30,Toys,Board Game,4,1849.31,15,7397.24,1109.59,6287.65,1603.15,Rajasthan,Amazon Prime,Credit Card,Shipped,Prime Member
AMZ-2024-00965,2024-02-22,2024-02-24,Home & Kitchen,Vacuum Cleaner,1,2732.16,25,2732.16,683.04,2049.12,712.13,Delhi,Amazon.in,UPI,Delivered,Prime Member
AMZ-2024-00966,2024-07-26,2024-07-31,Toys,LEGO Set,5,417.76,5,2088.8,104.44,1984.36,512.88,Rajasthan,Amazon Business,Debit Card,Cancelled,Prime Member
AMZ-2024-00967,2024-08-01,2024-08-02,Clothing,Cotton Saree,2,1817.05,0,3634.1,0.0,3634.1,373.02,Delhi,Amazon Global,UPI,Returned,B2C
AMZ-2024-00968,2024-03-07,2024-03-11,Home & Kitchen,Non-Stick Pan,5,4551.87,25,22759.35,5689.84,17069.51,2523.14,Kerala,Amazon.in,Debit Card,Returned,Prime Member
AMZ-2024-00969,2024-05-22,2024-05-25,Electronics,USB-C Hub,1,715.65,20,715.65,143.13,572.52,74.22,Karnataka,Amazon.in,Credit Card,Delivered,B2C
AMZ-2024-00970,2024-05-04,2024-05-07,Sports,Yoga Mat,1,3469.03,20,3469.03,693.81,2775.22,526.72,Punjab,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-00971,2024-02-07,2024-02-12,Toys,LEGO Set,1,1241.64,30,1241.64,372.49,869.15,205.88,West Bengal,Amazon Prime,Net Banking,Cancelled,B2C
AMZ-2024-00972,2024-01-11,2024-01-12,Books,Financial Freedom,5,772.85,10,3864.25,386.43,3477.82,1097.15,West Bengal,Amazon Prime,Net Banking,Delivered,B2C
AMZ-2024-00973,2024-08-23,2024-08-28,Beauty,Hair Dryer,1,661.3,5,661.3,33.06,628.24,107.72,Gujarat,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00974,2024-08-03,2024-08-04,Home & Kitchen,Vacuum Cleaner,5,5650.37,0,28251.85,0.0,28251.85,7367.74,Rajasthan,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-00975,2024-08-21,2024-08-24,Sports,Resistance Bands,1,1041.82,25,1041.82,260.45,781.37,143.48,Andhra Pradesh,Amazon Prime,Debit Card,Delivered,B2C
AMZ-2024-00976,2024-03-13,2024-03-17,Home & Kitchen,Bedsheet Set,5,3128.54,0,15642.7,0.0,15642.7,5024.22,Rajasthan,Amazon Global,Cash on Delivery,Delivered,B2C
AMZ-2024-00977,2024-04-02,2024-04-04,Sports,Cycling Gloves,4,709.78,30,2839.12,851.74,1987.38,472.37,West Bengal,Amazon Business,UPI,Delivered,B2C
AMZ-2024-00978,2024-06-19,2024-06-24,Beauty,Moisturizer Cream,1,734.54,5,734.54,36.73,697.81,163.21,Telangana,Amazon.in,EMI,Returned,Prime Member
AMZ-2024-00979,2024-12-24,2024-12-29,Grocery,Green Tea,2,311.7,20,623.4,124.68,498.72,145.33,Haryana,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-00980,2024-09-01,2024-09-03,Home & Kitchen,Bedsheet Set,5,3857.01,5,19285.05,964.25,18320.8,2602.11,Maharashtra,Amazon.in,Credit Card,Shipped,Prime Member
AMZ-2024-00981,2024-03-08,2024-03-13,Sports,Running Shoes,2,838.78,10,1677.56,167.76,1509.8,398.15,Madhya Pradesh,Amazon.in,UPI,Delivered,B2B
AMZ-2024-00982,2024-08-12,2024-08-16,Books,Data Science Handbook,2,579.43,30,1158.86,347.66,811.2,107.73,Rajasthan,Amazon Business,EMI,Delivered,B2C
AMZ-2024-00983,2024-10-31,2024-11-02,Beauty,Sunscreen SPF50,1,698.66,30,698.66,209.6,489.06,55.93,Haryana,Amazon Prime,Net Banking,Delivered,B2B
AMZ-2024-00984,2024-02-07,2024-02-11,Toys,Action Figure,1,496.25,30,496.25,148.88,347.37,94.29,Gujarat,Amazon Prime,Cash on Delivery,Delivered,B2C
AMZ-2024-00985,2024-03-01,2024-03-05,Books,Data Science Handbook,1,691.71,30,691.71,207.51,484.2,153.57,Uttar Pradesh,Amazon.in,Cash on Delivery,Delivered,B2B
AMZ-2024-00986,2024-02-13,2024-02-18,Toys,Action Figure,3,388.27,15,1164.81,174.72,990.09,329.17,Telangana,Amazon Prime,Debit Card,Returned,B2C
AMZ-2024-00987,2024-04-25,2024-04-30,Sports,Running Shoes,3,3389.73,30,10169.19,3050.76,7118.43,1047.41,West Bengal,Amazon Global,UPI,Cancelled,Prime Member
AMZ-2024-00988,2024-03-11,2024-03-14,Toys,Remote Car,4,2430.05,30,9720.2,2916.06,6804.14,1379.43,Punjab,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-00989,2024-10-19,2024-10-23,Electronics,Power Bank,5,4775.67,0,23878.35,0.0,23878.35,6315.91,Gujarat,Amazon Business,Credit Card,Returned,B2C
AMZ-2024-00990,2024-01-18,2024-01-20,Home & Kitchen,Vacuum Cleaner,3,1793.62,5,5380.86,269.04,5111.82,1724.43,Delhi,Amazon.in,EMI,Returned,Prime Member
AMZ-2024-00991,2024-07-24,2024-07-29,Grocery,Green Tea,1,340.71,10,340.71,34.07,306.64,91.69,Madhya Pradesh,Amazon Global,EMI,Returned,B2C
AMZ-2024-00992,2024-05-23,2024-05-25,Beauty,Sunscreen SPF50,4,951.77,0,3807.08,0.0,3807.08,790.83,Delhi,Amazon Business,Debit Card,Cancelled,B2B
AMZ-2024-00993,2024-07-09,2024-07-14,Electronics,Wireless Earbuds,5,1993.18,5,9965.9,498.3,9467.6,1711.5,West Bengal,Amazon Prime,Debit Card,Delivered,B2C
AMZ-2024-00994,2024-05-26,2024-05-27,Clothing,Denim Jeans,2,1778.2,0,3556.4,0.0,3556.4,1185.28,Punjab,Amazon Global,EMI,Shipped,B2C
AMZ-2024-00995,2024-12-14,2024-12-15,Home & Kitchen,Dinner Set,1,2576.26,5,2576.26,128.81,2447.45,308.53,Maharashtra,Amazon.in,Net Banking,Returned,B2C
AMZ-2024-00996,2024-03-31,2024-04-04,Home & Kitchen,Air Fryer,1,1190.22,10,1190.22,119.02,1071.2,305.06,Telangana,Amazon Prime,Debit Card,Cancelled,Prime Member
AMZ-2024-00997,2024-04-23,2024-04-27,Grocery,Organic Honey,1,815.97,25,815.97,203.99,611.98,186.71,Uttar Pradesh,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-00998,2024-10-01,2024-10-02,Beauty,Makeup Kit,2,1397.75,5,2795.5,139.78,2655.72,805.79,Maharashtra,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-00999,2024-04-26,2024-05-01,Electronics,Bluetooth Speaker,4,4352.51,0,17410.04,0.0,17410.04,4370.86,Madhya Pradesh,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-01000,2024-11-26,2024-11-28,Clothing,Sports Shorts,2,636.38,25,1272.76,318.19,954.57,101.85,Kerala,Amazon Prime,Credit Card,Returned,B2C
AMZ-2024-01001,2024-04-07,2024-04-12,Beauty,Moisturizer Cream,3,352.55,5,1057.65,52.88,1004.77,276.14,Kerala,Amazon Business,UPI,Cancelled,B2B
AMZ-2024-01002,2024-04-05,2024-04-09,Grocery,Mixed Nuts,3,143.06,15,429.18,64.38,364.8,40.64,Kerala,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-01003,2024-11-19,2024-11-21,Toys,LEGO Set,1,1516.97,20,1516.97,303.39,1213.58,326.99,Madhya Pradesh,Amazon.in,Net Banking,Delivered,Prime Member
AMZ-2024-01004,2024-03-13,2024-03-15,Sports,Running Shoes,3,761.73,25,2285.19,571.3,1713.89,592.35,Madhya Pradesh,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-01005,2024-06-30,2024-07-04,Sports,Dumbbells Set,2,2608.67,5,5217.34,260.87,4956.47,1405.47,Maharashtra,Amazon Prime,Credit Card,Returned,B2C
AMZ-2024-01006,2024-09-08,2024-09-11,Beauty,Face Serum,4,239.0,10,956.0,95.6,860.4,171.4,Delhi,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-01007,2024-09-17,2024-09-20,Beauty,Sunscreen SPF50,5,1039.99,15,5199.95,779.99,4419.96,1172.5,Punjab,Amazon Prime,Credit Card,Delivered,Prime Member
AMZ-2024-01008,2024-08-07,2024-08-10,Beauty,Makeup Kit,1,247.17,0,247.17,0.0,247.17,47.47,Delhi,Amazon.in,Cash on Delivery,Returned,B2B
AMZ-2024-01009,2024-09-01,2024-09-02,Toys,Board Game,1,1290.89,30,1290.89,387.27,903.62,132.12,Andhra Pradesh,Amazon Business,UPI,Cancelled,B2C
AMZ-2024-01010,2024-08-08,2024-08-13,Toys,Remote Car,1,460.24,5,460.24,23.01,437.23,125.91,West Bengal,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-01011,2024-01-15,2024-01-19,Electronics,Power Bank,2,832.87,15,1665.74,249.86,1415.88,380.5,Rajasthan,Amazon Prime,EMI,Delivered,B2B
AMZ-2024-01012,2024-10-23,2024-10-26,Books,Python Programming,5,268.17,20,1340.85,268.17,1072.68,287.51,Karnataka,Amazon Business,UPI,Delivered,B2C
AMZ-2024-01013,2024-12-30,2024-12-31,Home & Kitchen,Air Fryer,5,5556.41,10,27782.05,2778.2,25003.85,5500.46,Maharashtra,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-01014,2024-06-26,2024-06-30,Sports,Dumbbells Set,5,2217.22,30,11086.1,3325.83,7760.27,1166.57,Madhya Pradesh,Amazon.in,Debit Card,Returned,B2C
AMZ-2024-01015,2024-02-26,2024-03-02,Electronics,Webcam HD,2,2087.51,15,4175.02,626.25,3548.77,746.47,Punjab,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-01016,2024-04-30,2024-05-01,Beauty,Sunscreen SPF50,1,367.04,5,367.04,18.35,348.69,72.05,Haryana,Amazon Global,Cash on Delivery,Cancelled,Prime Member
AMZ-2024-01017,2024-06-06,2024-06-09,Beauty,Moisturizer Cream,4,1166.52,10,4666.08,466.61,4199.47,1202.44,Andhra Pradesh,Amazon.in,Debit Card,Delivered,B2B
AMZ-2024-01018,2024-12-12,2024-12-17,Books,Self Help Guide,2,545.99,0,1091.98,0.0,1091.98,252.75,Karnataka,Amazon Business,Credit Card,Delivered,Prime Member
AMZ-2024-01019,2024-05-18,2024-05-19,Beauty,Moisturizer Cream,4,1252.72,20,5010.88,1002.18,4008.7,1260.87,Tamil Nadu,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-01020,2024-07-30,2024-08-02,Grocery,Mixed Nuts,1,272.44,25,272.44,68.11,204.33,56.69,Rajasthan,Amazon Prime,Cash on Delivery,Delivered,B2C
AMZ-2024-01021,2024-07-01,2024-07-02,Electronics,USB-C Hub,1,692.1,30,692.1,207.63,484.47,51.76,Karnataka,Amazon.in,Credit Card,Delivered,B2B
AMZ-2024-01022,2024-10-20,2024-10-25,Toys,Board Game,5,304.1,30,1520.5,456.15,1064.35,127.42,Tamil Nadu,Amazon.in,Debit Card,Returned,Prime Member
AMZ-2024-01023,2024-07-27,2024-07-29,Sports,Resistance Bands,3,3292.83,5,9878.49,493.92,9384.57,1385.38,Punjab,Amazon Business,UPI,Shipped,B2C
AMZ-2024-01024,2024-12-02,2024-12-06,Sports,Cycling Gloves,3,1079.77,25,3239.31,809.83,2429.48,652.8,Andhra Pradesh,Amazon.in,UPI,Returned,Prime Member
AMZ-2024-01025,2024-05-14,2024-05-16,Home & Kitchen,Bedsheet Set,3,919.79,10,2759.37,275.94,2483.43,288.33,Maharashtra,Amazon Global,Credit Card,Returned,B2C
AMZ-2024-01026,2024-06-21,2024-06-23,Home & Kitchen,Electric Kettle,5,6661.39,5,33306.95,1665.35,31641.6,6711.62,Tamil Nadu,Amazon Business,Credit Card,Delivered,Prime Member
AMZ-2024-01027,2024-02-04,2024-02-05,Books,Data Science Handbook,2,263.68,15,527.36,79.1,448.26,97.32,Punjab,Amazon Prime,Net Banking,Returned,B2C
AMZ-2024-01028,2024-03-29,2024-03-31,Grocery,Green Tea,2,676.58,5,1353.16,67.66,1285.5,146.56,Madhya Pradesh,Amazon Global,Net Banking,Delivered,B2C
AMZ-2024-01029,2024-01-09,2024-01-10,Electronics,USB-C Hub,3,3724.32,25,11172.96,2793.24,8379.72,2507.97,Uttar Pradesh,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-01030,2024-11-24,2024-11-28,Electronics,Mechanical Keyboard,1,2476.06,30,2476.06,742.82,1733.24,570.82,Rajasthan,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-01031,2024-02-02,2024-02-04,Home & Kitchen,Non-Stick Pan,1,2054.3,20,2054.3,410.86,1643.44,522.7,Karnataka,Amazon Global,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01032,2024-02-09,2024-02-11,Beauty,Makeup Kit,4,1427.66,15,5710.64,856.6,4854.04,1181.23,Delhi,Amazon Business,UPI,Delivered,B2C
AMZ-2024-01033,2024-01-26,2024-01-30,Clothing,Winter Jacket,4,370.34,0,1481.36,0.0,1481.36,316.42,Gujarat,Amazon.in,EMI,Shipped,Prime Member
AMZ-2024-01034,2024-03-13,2024-03-17,Home & Kitchen,Non-Stick Pan,1,2210.64,0,2210.64,0.0,2210.64,316.49,West Bengal,Amazon Global,Credit Card,Shipped,Prime Member
AMZ-2024-01035,2024-04-08,2024-04-10,Grocery,Mixed Nuts,2,333.61,25,667.22,166.81,500.41,97.89,Madhya Pradesh,Amazon.in,EMI,Shipped,B2C
AMZ-2024-01036,2024-03-26,2024-03-27,Sports,Dumbbells Set,3,1982.48,10,5947.44,594.74,5352.7,1157.02,Haryana,Amazon Global,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01037,2024-11-02,2024-11-05,Beauty,Face Serum,5,1096.69,25,5483.45,1370.86,4112.59,626.35,West Bengal,Amazon Business,Debit Card,Delivered,B2B
AMZ-2024-01038,2024-01-15,2024-01-18,Grocery,Green Tea,3,174.34,30,523.02,156.91,366.11,91.95,Kerala,Amazon Business,Credit Card,Cancelled,B2C
AMZ-2024-01039,2024-11-26,2024-11-30,Clothing,Formal Trousers,4,556.78,25,2227.12,556.78,1670.34,506.27,Karnataka,Amazon Global,EMI,Delivered,B2C
AMZ-2024-01040,2024-01-21,2024-01-22,Toys,Puzzle 1000pc,1,749.48,25,749.48,187.37,562.11,131.86,Gujarat,Amazon Business,EMI,Delivered,B2C
AMZ-2024-01041,2024-08-10,2024-08-15,Clothing,Women's Kurti,2,1708.02,20,3416.04,683.21,2732.83,378.26,West Bengal,Amazon Prime,Net Banking,Cancelled,B2C
AMZ-2024-01042,2024-07-17,2024-07-19,Clothing,Denim Jeans,5,854.42,0,4272.1,0.0,4272.1,472.69,Kerala,Amazon Prime,Net Banking,Delivered,B2C
AMZ-2024-01043,2024-04-21,2024-04-24,Beauty,Moisturizer Cream,3,1160.06,15,3480.18,522.03,2958.15,831.4,Punjab,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-01044,2024-09-05,2024-09-10,Toys,Remote Car,2,1469.17,0,2938.34,0.0,2938.34,500.55,Kerala,Amazon.in,UPI,Delivered,Prime Member
AMZ-2024-01045,2024-01-30,2024-02-01,Grocery,Mixed Nuts,4,278.25,25,1113.0,278.25,834.75,198.16,West Bengal,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-01046,2024-06-16,2024-06-18,Home & Kitchen,Vacuum Cleaner,1,1857.93,10,1857.93,185.79,1672.14,431.33,Gujarat,Amazon Business,Cash on Delivery,Shipped,Prime Member
AMZ-2024-01047,2024-08-09,2024-08-11,Electronics,Mechanical Keyboard,5,3600.01,15,18000.05,2700.01,15300.04,3572.49,Haryana,Amazon Prime,Net Banking,Shipped,B2C
AMZ-2024-01048,2024-02-12,2024-02-17,Home & Kitchen,Water Purifier,5,6180.32,15,30901.6,4635.24,26266.36,5302.58,Rajasthan,Amazon.in,EMI,Delivered,B2C
AMZ-2024-01049,2024-11-07,2024-11-09,Toys,Puzzle 1000pc,1,1759.41,5,1759.41,87.97,1671.44,543.25,Delhi,Amazon Business,Debit Card,Delivered,B2B
AMZ-2024-01050,2024-11-18,2024-11-21,Clothing,Winter Jacket,4,1893.42,0,7573.68,0.0,7573.68,1557.32,Haryana,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-01051,2024-09-30,2024-10-02,Sports,Resistance Bands,1,1800.03,15,1800.03,270.0,1530.03,374.69,Telangana,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-01052,2024-04-14,2024-04-17,Electronics,Bluetooth Speaker,4,2194.92,5,8779.68,438.98,8340.7,1508.98,Kerala,Amazon Business,Debit Card,Returned,B2C
AMZ-2024-01053,2024-11-12,2024-11-16,Sports,Cricket Bat,4,778.99,15,3115.96,467.39,2648.57,359.36,West Bengal,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-01054,2024-05-21,2024-05-22,Toys,Puzzle 1000pc,1,1073.28,20,1073.28,214.66,858.62,146.87,Telangana,Amazon Business,Cash on Delivery,Cancelled,B2C
AMZ-2024-01055,2024-10-26,2024-10-31,Toys,Puzzle 1000pc,2,2077.54,15,4155.08,623.26,3531.82,611.86,Maharashtra,Amazon Global,Debit Card,Returned,B2C
AMZ-2024-01056,2024-07-23,2024-07-26,Home & Kitchen,Vacuum Cleaner,5,2689.67,15,13448.35,2017.25,11431.1,1254.8,Telangana,Amazon.in,UPI,Delivered,B2B
AMZ-2024-01057,2024-10-03,2024-10-08,Sports,Dumbbells Set,5,2098.97,10,10494.85,1049.48,9445.37,2518.98,Tamil Nadu,Amazon Prime,Debit Card,Delivered,Prime Member
AMZ-2024-01058,2024-07-25,2024-07-26,Beauty,Makeup Kit,2,149.85,15,299.7,44.95,254.75,73.86,Kerala,Amazon Global,EMI,Shipped,B2C
AMZ-2024-01059,2024-09-14,2024-09-18,Beauty,Makeup Kit,3,1046.7,15,3140.1,471.02,2669.08,646.91,Madhya Pradesh,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-01060,2024-06-04,2024-06-07,Grocery,Mixed Nuts,4,141.84,10,567.36,56.74,510.62,168.37,Karnataka,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-01061,2024-11-08,2024-11-13,Beauty,Makeup Kit,5,659.07,10,3295.35,329.54,2965.81,971.42,West Bengal,Amazon Prime,Credit Card,Returned,B2B
AMZ-2024-01062,2024-07-18,2024-07-21,Home & Kitchen,Electric Kettle,2,2108.84,10,4217.68,421.77,3795.91,835.48,Telangana,Amazon Global,EMI,Returned,B2B
AMZ-2024-01063,2024-06-27,2024-06-29,Books,Self Help Guide,4,338.06,10,1352.24,135.22,1217.02,223.02,Delhi,Amazon Business,EMI,Delivered,B2C
AMZ-2024-01064,2024-09-10,2024-09-12,Books,Financial Freedom,2,239.79,25,479.58,119.89,359.69,123.19,West Bengal,Amazon Global,Cash on Delivery,Shipped,Prime Member
AMZ-2024-01065,2024-07-26,2024-07-27,Beauty,Moisturizer Cream,3,378.92,30,1136.76,341.03,795.73,141.76,Telangana,Amazon Global,Net Banking,Returned,Prime Member
AMZ-2024-01066,2024-07-06,2024-07-08,Clothing,Sports Shorts,1,1856.6,10,1856.6,185.66,1670.94,364.1,Rajasthan,Amazon Business,Debit Card,Delivered,Prime Member
AMZ-2024-01067,2024-09-07,2024-09-12,Sports,Yoga Mat,4,1796.31,0,7185.24,0.0,7185.24,1317.36,Telangana,Amazon.in,Credit Card,Shipped,B2C
AMZ-2024-01068,2024-09-30,2024-10-02,Books,Financial Freedom,1,694.3,20,694.3,138.86,555.44,121.42,Andhra Pradesh,Amazon.in,Debit Card,Delivered,B2B
AMZ-2024-01069,2024-06-16,2024-06-18,Grocery,Mixed Nuts,1,466.73,30,466.73,140.02,326.71,86.65,Uttar Pradesh,Amazon.in,UPI,Delivered,B2B
AMZ-2024-01070,2024-06-07,2024-06-09,Toys,Puzzle 1000pc,2,656.69,20,1313.38,262.68,1050.7,349.92,Tamil Nadu,Amazon Prime,Credit Card,Cancelled,B2B
AMZ-2024-01071,2024-09-29,2024-10-01,Toys,Board Game,3,1609.27,5,4827.81,241.39,4586.42,1120.74,Haryana,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-01072,2024-12-09,2024-12-14,Clothing,Winter Jacket,5,1186.51,10,5932.55,593.25,5339.3,1360.52,Madhya Pradesh,Amazon Prime,Cash on Delivery,Returned,B2B
AMZ-2024-01073,2024-04-01,2024-04-03,Home & Kitchen,Bedsheet Set,3,2702.0,30,8106.0,2431.8,5674.2,1407.68,Delhi,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-01074,2024-05-14,2024-05-17,Clothing,Denim Jeans,2,1217.76,20,2435.52,487.1,1948.42,452.58,Andhra Pradesh,Amazon.in,Debit Card,Shipped,B2B
AMZ-2024-01075,2024-02-28,2024-02-29,Grocery,Mixed Nuts,5,406.55,15,2032.75,304.91,1727.84,539.48,Kerala,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01076,2024-02-23,2024-02-27,Clothing,Formal Trousers,3,1807.76,30,5423.28,1626.98,3796.3,538.05,Uttar Pradesh,Amazon.in,Debit Card,Returned,B2C
AMZ-2024-01077,2024-01-07,2024-01-10,Toys,Puzzle 1000pc,5,1483.61,25,7418.05,1854.51,5563.54,1202.67,Tamil Nadu,Amazon Business,EMI,Delivered,B2C
